Order_Item_ID,Order_ID,Product_ID,Discount_Pct,Quantity,Unit_Price_INR,Gross_Sales_INR,Discount_Amount_INR,Net_Sales_INR,Cost_INR,Gross_Profit_INR
OI0000288,O000170,P00027,18.7,1,14567.37,14567.37,2724.1,11843.27,8544.64,3298.63
OI0000289,O000171,P00036,6.1,1,22513.7,22513.7,1373.34,21140.36,15482.44,5657.92
OI0000290,O000171,P00589,19.9,1,1638.19,1638.19,326,1312.19,1227.91,84.28
OI0000291,O000172,P00960,20.6,1,5367.06,5367.06,1105.61,4261.45,2792.29,1469.16
OI0000292,O000172,P00049,10.6,2,56640.2,113280.4,12007.72,101272.68,78179.66,23093.02
OI0000293,O000172,P00589,12,1,1638.19,1638.19,196.58,1441.61,1227.91,213.7
OI0000294,O000173,P00901,13.5,1,1485.1,1485.1,200.49,1284.61,999.78,284.83
OI0000295,O000174,P00836,14.7,1,1029.47,1029.47,151.33,878.14,608.13,270.01
OI0000296,O000175,P00652,15.9,1,2651.75,2651.75,421.63,2230.12,1707.15,522.97
OI0000297,O000175,P00907,15.5,1,8615.06,8615.06,1335.33,7279.73,5877,1402.73
OI0000298,O000175,Unknown,0,1,531.73,531.73,0,531.73,256.53,275.2
OI0000299,O000176,P00799,14.8,1,1223.06,1223.06,181.01,1042.05,909.62,132.43
OI0000300,O000176,P00920,30.1,1,1407.25,1407.25,423.58,983.67,733.38,250.29
OI0000301,O000177,P00191,20.5,1,5768.39,5768.39,1182.52,4585.87,2909.3,1676.57
OI0000302,O000178,P00206,21.3,1,765.78,765.78,163.11,602.67,472.71,129.96
OI0000303,O000178,P00601,23.4,1,296.54,296.54,69.39,227.15,198.75,28.4
OI0000304,O000179,P00502,17,2,21357.58,42715.16,7261.58,35453.58,24234.06,11219.52
OI0000305,O000179,P00357,11.9,1,894.24,894.24,106.41,787.83,431.01,356.82
OI0000306,O000180,P00033,15.8,1,82509.39,82509.39,13036.48,69472.91,63082.57,6390.34
OI0000307,O000181,P00310,9.9,1,6206.41,6206.41,614.43,5591.98,3566.45,2025.53
OI0000308,O000181,P00786,17.7,3,2471.18,7413.54,1312.2,6101.34,4744.68,1356.66
OI0000309,O000181,P00184,11.2,2,1282.85,2565.7,287.36,2278.34,1722.36,555.98
OI0000311,O000183,P00760,5.2,1,1662.16,1662.16,86.43,1575.73,902.03,673.7
OI0000312,O000184,P00432,0,1,5989.8,5989.8,0,5989.8,4671.58,1318.22
OI0000313,O000184,P00192,8.7,1,4831.55,4831.55,420.34,4411.21,2998.08,1413.13
OI0000314,O000185,P00729,3.5,1,613.82,613.82,21.48,592.34,348.49,243.85
OI0000315,O000185,P00604,18.7,2,5934.99,11869.98,2219.69,9650.29,6616.54,3033.75
OI0000316,O000186,P00936,16.6,1,2784.93,2784.93,462.3,2322.63,2096.84,225.79
OI0000317,O000187,P00260,23.3,1,4161.84,4161.84,969.71,3192.13,3104.38,87.75
OI0000318,O000188,P00621,15.6,1,1332.87,1332.87,207.93,1124.94,933.36,191.58
OI0000319,O000189,P00006,6.9,1,78408.59,78408.59,5410.19,72998.4,47223.62,25774.78
OI0000320,O000190,P00660,6.4,1,5580.27,5580.27,357.14,5223.13,3849.61,1373.52
OI0000321,O000191,P00750,5.5,1,2394.17,2394.17,131.68,2262.49,1842.57,419.92
OI0000322,O000191,P00118,11.6,1,37689.4,37689.4,4371.97,33317.43,26993.03,6324.4
OI0000323,O000192,P00934,13.4,1,12154.25,12154.25,1628.67,10525.58,8221.5,2304.08
OI0000324,O000192,P00748,8.4,1,1573.31,1573.31,132.16,1441.15,850.31,590.84
OI0000325,O000193,P00354,13.5,2,11774.37,23548.74,3179.08,20369.66,13560.4,6809.26
OI0000326,O000194,P00644,6.4,1,3343.78,3343.78,214,3129.78,2413.99,715.79
OI0000327,O000194,P00856,13.4,2,1094.36,2188.72,293.29,1895.43,1510.98,384.45
OI0000328,O000195,P00812,0,1,371.79,371.79,0,371.79,243.24,128.55
OI0000329,O000196,P00860,1.9,1,3591.15,3591.15,68.23,3522.92,2069.45,1453.47
OI0000330,O000197,P00439,8.3,1,14450.79,14450.79,1199.42,13251.37,9904.29,3347.08
OI0000331,O000198,P00707,0,3,1161.82,3485.46,0,3485.46,2106.06,1379.4
OI0000332,O000198,P00789,14,1,585.27,585.27,81.94,503.33,400.4,102.93
OI0000333,O000199,P00987,15.7,3,4610.41,13831.23,2171.5,11659.73,8246.1,3413.63
OI0000334,O000200,P00325,9,1,3514.31,3514.31,316.29,3198.02,2246.49,951.53
OI0000335,O000200,P00356,9.5,1,1048.98,1048.98,99.65,949.33,679.15,270.18
OI0000336,O000201,P00563,11.7,1,388.21,388.21,45.42,342.79,252.22,90.57
OI0000337,O000202,P00853,8.3,1,6383.76,6383.76,529.85,5853.91,3266.99,2586.92
OI0000338,O000202,P00178,28.9,3,3542.66,10627.98,3071.49,7556.49,6704.46,852.03
OI0000339,O000202,P00318,9.3,1,1313.8,1313.8,122.18,1191.62,680.22,511.4
OI0000340,O000203,P00435,16.1,1,16665.82,16665.82,2683.2,13982.62,9587.96,4394.66
OI0000341,O000203,P00397,7.2,1,3727.55,3727.55,268.38,3459.17,2329.56,1129.61
OI0000342,O000204,P00531,6.3,2,2344.87,4689.74,295.45,4394.29,3605.74,788.55
OI0000343,O000205,P00432,7.6,1,5989.8,5989.8,455.22,5534.58,4671.58,863
OI0000344,O000206,P00515,10.4,1,175.77,175.77,18.28,157.49,110.13,47.36
OI0000345,O000207,P00694,9.2,1,1458.28,1458.28,134.16,1324.12,864.23,459.89
OI0000346,O000208,P00335,10.3,3,5989.28,17967.84,1850.69,16117.15,8931.63,7185.52
OI0000347,O000209,P00136,2.3,1,8962.02,8962.02,206.13,8755.89,5952.87,2803.02
OI0000348,O000209,P00120,0,1,43504.2,43504.2,0,43504.2,29993.85,13510.35
OI0000349,O000210,P00122,19.2,1,86997.39,86997.39,16703.5,70293.89,45242.68,25051.21
OI0000350,O000211,P00574,20.8,1,5492.13,5492.13,1142.36,4349.77,3041.41,1308.36
OI0000351,O000211,P00222,16,1,594.46,594.46,95.11,499.35,450.61,48.74
OI0000352,O000212,P00068,14.3,1,43684.91,43684.91,6246.94,37437.97,21913.47,15524.5
OI0000353,O000212,P00599,9.3,1,4080.86,4080.86,379.52,3701.34,2646.21,1055.13
OI0000354,O000212,P00115,4.5,3,42460.96,127382.88,5732.23,121650.65,62055.39,59595.26
OI0000355,O000213,P00661,12.9,2,4201.19,8402.38,1083.91,7318.47,4459.96,2858.51
OI0000356,O000214,P00558,7.2,1,2174.07,2174.07,156.53,2017.54,1252.92,764.62
OI0000357,O000215,P00737,25.9,1,1823.45,1823.45,472.27,1351.18,1066.23,284.95
OI0000358,O000216,P00689,15.5,1,1053.78,1053.78,163.34,890.44,682.2,208.24
OI0000359,O000216,P00039,14,3,53863.83,161591.49,22622.81,138968.68,92522.34,46446.34
OI0000360,O000217,P00569,7.9,1,3807.29,3807.29,300.78,3506.51,1958.24,1548.27
OI0000361,O000217,P00227,10.2,1,1441.1,1441.1,146.99,1294.11,1094.98,199.13
OI0000362,O000218,P00941,9.4,2,1865.75,3731.5,350.76,3380.74,2684.4,696.34
OI0000363,O000219,P00624,17.4,1,1502.65,1502.65,261.46,1241.19,914.64,326.55
OI0000364,O000219,P00255,6.1,1,4827.07,4827.07,294.45,4532.62,2387.97,2144.65
OI0000365,O000220,P00476,11.3,2,6229.37,12458.74,1407.84,11050.9,6443.62,4607.28
OI0000366,O000220,P00605,5.6,1,1643.4,1643.4,92.03,1551.37,905.65,645.72
OI0000367,O000220,P00823,9.5,2,1053.19,2106.38,200.11,1906.27,1544.14,362.13
OI0000368,O000221,P00292,10.6,3,4940.13,14820.39,1570.96,13249.43,7327.77,5921.66
OI0000369,O000221,P00544,12.5,1,1106.65,1106.65,138.33,968.32,853.14,115.18
OI0000370,O000222,P00936,12.9,1,2784.93,2784.93,359.26,2425.67,2096.84,328.83
OI0000371,O000223,P00303,12.3,2,3428.27,6856.54,843.35,6013.19,3995.14,2018.05
OI0000372,O000223,P00375,13,3,5840.57,17521.71,2277.82,15243.89,13309.74,1934.15
OI0000373,O000224,P00901,17.5,1,1485.1,1485.1,259.89,1225.21,999.78,225.43
OI0000374,O000225,P00571,2.5,1,490.92,490.92,12.27,478.65,270.54,208.11
OI0000375,O000226,P00143,10.2,4,10354.53,41418.12,4224.65,37193.47,28419.88,8773.59
OI0000376,O000226,P00712,12.6,1,119.94,119.94,15.11,104.83,61.18,43.65
OI0000377,O000226,P00921,15.3,1,6951.47,6951.47,1063.57,5887.9,3884.4,2003.5
OI0000378,O000227,P00037,5.1,2,44954.52,89909.04,4585.36,85323.68,57055.7,28267.98
OI0000379,O000228,P00283,0,1,6167.28,6167.28,0,6167.28,4305.82,1861.46
OI0000380,O000229,P00478,12.8,1,19044.31,19044.31,2437.67,16606.64,12174.62,4432.02
OI0000381,O000229,P00632,4.9,1,5717.82,5717.82,280.17,5437.65,2820.7,2616.95
OI0000382,O000230,P00228,15.3,2,714.08,1428.16,218.51,1209.65,1096.98,112.67
OI0000383,O000231,P00367,10.1,2,919.17,1838.34,185.67,1652.67,1037,615.67
OI0000384,O000232,P00835,14.8,1,1527.76,1527.76,226.11,1301.65,811.18,490.47
OI0000385,O000233,P00734,9.2,1,573.08,573.08,52.72,520.36,408.12,112.24
OI0000386,O000234,P00591,17.3,1,4268.44,4268.44,738.44,3530,3010.03,519.97
OI0000387,O000234,P00179,5.3,1,1915.48,1915.48,101.52,1813.96,1286.14,527.82
OI0000388,O000235,P00869,10.2,1,8522.15,8522.15,869.26,7652.89,4391.62,3261.27
OI0000389,O000235,P00833,4.2,1,672.24,672.24,28.23,644.01,513.36,130.65
OI0000390,O000236,P00809,1.4,1,1949.08,1949.08,27.29,1921.79,1004.53,917.26
OI0000391,O000237,P00540,0,1,365.14,365.14,0,365.14,238.55,126.59
OI0000392,O000238,P00766,17.8,1,1346.1,1346.1,239.61,1106.49,811.44,295.05
OI0000393,O000239,P00641,12,3,1001.49,3004.47,360.54,2643.93,2327.49,316.44
OI0000394,O000239,P00575,20.4,2,1450.88,2901.76,591.96,2309.8,1618.32,691.48
OI0000395,O000240,P00646,0,1,1346.52,1346.52,0,1346.52,994.8,351.72
OI0000396,O000240,P00389,4.9,2,22407.72,44815.44,2195.96,42619.48,28876.72,13742.76
OI0000397,O000241,P00288,21.4,1,6845.14,6845.14,1464.86,5380.28,3377.18,2003.1
OI0000398,O000241,P00347,12,2,23742.01,47484.02,5698.08,41785.94,28586.24,13199.7
OI0000399,O000242,P00857,9.3,1,14236.81,14236.81,1324.02,12912.79,9046.57,3866.22
OI0000400,O000242,P00286,8.2,1,1937.54,1937.54,158.88,1778.66,951.77,826.89
OI0000401,O000243,P00244,3.7,1,2278.35,2278.35,84.3,2194.05,1629.8,564.25
OI0000402,O000244,P00355,9.3,2,21345.57,42691.14,3970.28,38720.86,30838.84,7882.02
OI0000403,O000244,P00149,14.2,2,83846.89,167693.78,23812.52,143881.26,98035.5,45845.76
OI0000404,O000245,P00385,0,1,10006.81,10006.81,0,10006.81,7573.9,2432.91
OI0000405,O000246,P00421,20.2,1,1856.37,1856.37,374.99,1481.38,1224.77,256.61
OI0000406,O000246,P00826,13,1,1697.64,1697.64,220.69,1476.95,1309.45,167.5
OI0000407,O000247,P00920,12.3,1,1407.25,1407.25,173.09,1234.16,733.38,500.78
OI0000408,O000247,P00048,17.6,1,19206.97,19206.97,3380.43,15826.54,14905.68,920.86
OI0000409,O000248,P00388,9.1,1,18107.22,18107.22,1647.76,16459.46,9157.39,7302.07
OI0000410,O000248,P00842,10.9,1,1359.32,1359.32,148.17,1211.15,862.21,348.94
OI0000411,O000249,P00168,10.2,1,25293.26,25293.26,2579.91,22713.35,12749.84,9963.51
OI0000412,O000250,P00719,33.8,1,994.2,994.2,336.04,658.16,589.44,68.72
OI0000413,O000250,P00863,0,1,11251.11,11251.11,0,11251.11,5556.04,5695.07
OI0000414,O000251,P00177,1.4,2,6147.22,12294.44,172.12,12122.32,8314.68,3807.64
OI0000415,O000252,P00577,6.2,1,396.59,396.59,24.59,372,221.13,150.87
OI0000416,O000252,P00039,16.4,1,53863.83,53863.83,8833.67,45030.16,30840.78,14189.38
OI0000417,O000252,P00083,6.6,1,48136.06,48136.06,3176.98,44959.08,33248.57,11710.51
OI0000418,O000253,P00754,4.9,1,1438.65,1438.65,70.49,1368.16,895.71,472.45
OI0000419,O000253,P00454,5.7,1,17081.95,17081.95,973.67,16108.28,11858.36,4249.92
OI0000420,O000253,P00630,6.8,1,5793.62,5793.62,393.97,5399.65,3016.34,2383.31
OI0000421,O000254,P00396,3.9,1,17737.73,17737.73,691.77,17045.96,12384.17,4661.79
OI0000422,O000255,P00249,12.6,1,1838.19,1838.19,231.61,1606.58,1419.99,186.59
OI0000423,O000255,P00522,26.1,1,3364.57,3364.57,878.15,2486.42,2578.41,-91.99
OI0000424,O000255,P00231,14.1,1,3507.24,3507.24,494.52,3012.72,1712.03,1300.69
OI0000425,O000256,P00610,23.9,1,1055.28,1055.28,252.21,803.07,545.23,257.84
OI0000426,O000256,P00056,9.6,1,42889.65,42889.65,4117.41,38772.24,24745.48,14026.76
OI0000427,O000256,P00456,7.8,1,4857.35,4857.35,378.87,4478.48,3209.48,1269
OI0000428,O000257,P00108,19.2,1,38267.34,38267.34,7347.33,30920.01,27327.78,3592.23
OI0000429,O000257,P00580,2.5,1,4539.18,4539.18,113.48,4425.7,3260.74,1164.96
OI0000430,O000258,P00380,11.4,1,11619.25,11619.25,1324.59,10294.66,6921.81,3372.85
OI0000431,O000259,P00353,4.5,1,20711.58,20711.58,932.02,19779.56,14866.6,4912.96
OI0000432,O000260,P00155,9.2,1,41001.57,41001.57,3772.14,37229.43,30373.77,6855.66
OI0000433,O000260,P00766,8.7,1,1346.1,1346.1,117.11,1228.99,811.44,417.55
OI0000434,O000261,P00161,4.3,1,52206.25,52206.25,2244.87,49961.38,28136.62,21824.76
OI0000435,O000262,P00966,9.2,1,3183.68,3183.68,292.9,2890.78,1581.44,1309.34
OI0000436,O000262,P00468,16.2,2,16635.45,33270.9,5389.89,27881.01,21745.56,6135.45
OI0000437,O000263,P00386,5.3,1,8072.54,8072.54,427.84,7644.7,5493.46,2151.24
OI0000438,O000264,P00951,9.4,1,9231.11,9231.11,867.72,8363.39,6026.75,2336.64
OI0000439,O000264,P00159,9.8,1,78828.24,78828.24,7725.17,71103.07,48066.78,23036.29
OI0000440,O000265,P00438,3.9,2,23615.48,47230.96,1842.01,45388.95,27348.12,18040.83
OI0000441,O000266,P00389,7.3,1,22407.72,22407.72,1635.76,20771.96,14438.36,6333.6
OI0000442,O000267,P00279,15.2,1,5669.34,5669.34,861.74,4807.6,3938.78,868.82
OI0000443,O000268,P00787,4,1,1956.03,1956.03,78.24,1877.79,1334.8,542.99
OI0000444,O000269,P00700,14.4,1,2491.37,2491.37,358.76,2132.61,1911.97,220.64
OI0000445,O000269,P00189,21.7,1,4321.85,4321.85,937.84,3384.01,3158.37,225.64
OI0000446,O000270,P00151,5.7,1,52994.17,52994.17,3020.67,49973.5,30044.23,19929.27
OI0000447,O000271,P00029,18.7,2,21442.71,42885.42,8019.57,34865.85,27170.96,7694.89
OI0000448,O000271,P00140,6.3,2,77009.38,154018.76,9703.18,144315.58,86424.7,57890.88
OI0000449,O000271,P00955,4.6,4,8818.29,35273.16,1622.57,33650.59,25520.96,8129.63
OI0000450,O000272,P00535,5.9,1,462.06,462.06,27.26,434.8,356.45,78.35
OI0000451,O000273,P00137,20.9,1,29823.46,29823.46,6233.1,23590.36,19190.54,4399.82
OI0000452,O000274,P00558,7.2,2,2174.07,4348.14,313.07,4035.07,2505.84,1529.23
OI0000453,O000274,P00803,8.6,1,1622.62,1622.62,139.55,1483.07,1170.98,312.09
OI0000454,O000274,P00639,11.3,1,3633.41,3633.41,410.58,3222.83,2011.37,1211.46
OI0000455,O000275,P00511,19.7,3,1370.86,4112.58,810.18,3302.4,2423.34,879.06
OI0000456,O000275,P00133,4.5,2,24950.75,49901.5,2245.57,47655.93,26071.28,21584.65
OI0000457,O000276,P00968,9.6,2,10724.92,21449.84,2059.18,19390.66,13209.3,6181.36
OI0000458,O000277,P00180,6.1,1,5859.18,5859.18,357.41,5501.77,3017.47,2484.3
OI0000459,O000278,P00592,17.5,2,5481.23,10962.46,1918.43,9044.03,8504.34,539.69
OI0000460,O000278,P00654,10,1,5219.53,5219.53,521.95,4697.58,2618.74,2078.84
OI0000461,O000279,P00766,26.1,1,1346.1,1346.1,351.33,994.77,811.44,183.33
OI0000462,O000280,P00294,17.9,1,5382.99,5382.99,963.56,4419.43,3819.93,599.5
OI0000463,O000280,P00475,2.4,1,8166.94,8166.94,196.01,7970.93,5134.53,2836.4
OI0000464,O000281,P00248,15.2,3,2539.08,7617.24,1157.82,6459.42,4861.14,1598.28
OI0000465,O000281,P00228,20.3,1,714.08,714.08,144.96,569.12,548.49,20.63
OI0000466,O000282,P00026,20.7,2,77536.64,155073.28,32100.17,122973.11,110648.62,12324.49
OI0000467,O000283,P00628,4.8,1,4691.5,1662.92,79.82,1583.1,928.24,654.86
OI0000468,O000284,P00428,5.7,1,22926.53,22926.53,1306.81,21619.72,13770.25,7849.47
OI0000469,O000285,P00202,14.6,2,6741.38,13482.76,1968.48,11514.28,10460.46,1053.82
OI0000470,O000286,P00679,34.8,1,2330.56,2330.56,811.03,1519.53,1667.76,-148.23
OI0000471,O000286,P00348,24.3,4,1651.42,6605.68,1605.18,5000.5,4203.28,797.22
OI0000472,O000286,P00473,31.8,1,7160.01,7160.01,2276.88,4883.13,4483.85,399.28
OI0000473,O000287,P00770,4.2,2,2252.23,4504.46,189.19,4315.27,3106.38,1208.89
OI0000474,O000287,P00261,0,3,6350.07,19050.21,0,19050.21,11385.99,7664.22
OI0000475,O000288,P00402,0,1,10942.84,10942.84,0,10942.84,6029.8,4913.04
OI0000476,O000289,P00736,2.9,1,234.84,234.84,6.81,228.03,161.58,66.45
OI0000477,O000290,P00802,0,2,1103.41,2206.82,0,2206.82,1114.42,1092.4
OI0000478,O000291,P00880,2.8,1,9883.07,9883.07,276.73,9606.34,6948.42,2657.92
OI0000479,O000292,P00748,19.5,1,1573.31,1573.31,306.8,1266.51,850.31,416.2
OI0000480,O000292,P00931,0,2,6735.94,13471.88,0,13471.88,9091.94,4379.94
OI0000481,O000293,P00435,15.4,2,16665.82,33331.64,5133.07,28198.57,19175.92,9022.65
OI0000482,O000293,P00434,16.8,2,4407.72,8815.44,1480.99,7334.45,4892.12,2442.33
OI0000483,O000293,P00680,11.4,2,164.08,328.16,37.41,290.75,163.5,127.25
OI0000484,O000294,P00582,8.9,3,1278.74,3836.22,341.42,3494.8,2614.65,880.15
OI0000485,O000294,P00533,11.3,1,2710.64,2710.64,306.3,2404.34,1696.29,708.05
OI0000486,O000295,P00549,10.5,1,5297.98,5297.98,556.29,4741.69,2959.26,1782.43
OI0000487,O000296,P00246,9.8,4,5350.23,21400.92,2097.29,19303.63,12823.84,6479.79
OI0000488,O000297,P00432,12.9,2,5989.8,11979.6,1545.37,10434.23,9343.16,1091.07
OI0000489,O000297,P00960,8.8,2,5367.06,10734.12,944.6,9789.52,5584.58,4204.94
OI0000490,O000297,P00267,8.1,3,5475.1,16425.3,1330.45,15094.85,7886.79,7208.06
OI0000491,O000298,P00395,8.5,1,8146.92,8146.92,692.49,7454.43,4295.39,3159.04
OI0000492,O000298,P00285,13.7,1,4884.7,4884.7,669.2,4215.5,3290.25,925.25
OI0000493,O000299,P00445,19.4,2,24527.41,49054.82,9516.64,39538.18,37790.42,1747.76
OI0000494,O000300,P00298,13.9,2,5261.54,10523.08,1462.71,9060.37,7630.28,1430.09
OI0000495,O000300,P00972,14.1,1,8466.82,8466.82,1193.82,7273,4791.15,2481.85
OI0000496,O000301,P00792,17,2,581.7,1163.4,197.78,965.62,634.68,330.94
OI0000497,O000302,P00135,9.1,2,13848.28,27696.56,2520.39,25176.17,20679.58,4496.59
OI0000498,O000303,P00269,7.3,3,5920.33,17760.99,1296.55,16464.44,13598.46,2865.98
OI0000499,O000303,P00210,12.3,1,2357.6,2357.6,289.98,2067.62,1320.91,746.71
OI0000500,O000303,P00929,16.3,1,10201.58,10201.58,1662.86,8538.72,6942.55,1596.17
OI0000501,O000304,P00986,19.4,1,557.11,557.11,108.08,449.03,276.79,172.24
OI0000502,O000304,P00889,10.8,1,14849.77,14849.77,1603.78,13245.99,11541.95,1704.04
OI0000503,O000304,P00945,18.2,1,13184.32,13184.32,2399.55,10784.77,8742.97,2041.8
OI0000504,O000305,P00940,11.4,1,13696.88,13696.88,1561.44,12135.44,7161.62,4973.82
OI0000505,O000306,P00737,14.1,1,1823.45,1823.45,257.11,1566.34,1066.23,500.11
OI0000506,O000306,P00206,6.3,1,765.78,765.78,48.24,717.54,472.71,244.83
OI0000507,O000306,P00931,11.4,1,6735.94,6735.94,767.9,5968.04,4545.97,1422.07
OI0000508,O000307,P00489,17,1,10963.8,10963.8,1863.85,9099.95,5739.76,3360.19
OI0000509,O000308,P00524,12.9,2,3335.15,6670.3,860.47,5809.83,4571.2,1238.63
OI0000510,O000309,P00167,4.8,1,45710.62,45710.62,2194.11,43516.51,33154.78,10361.73
OI0000511,O000309,P00150,15.9,1,53270.94,53270.94,8470.08,44800.86,29383.2,15417.66
OI0000512,O000309,P00200,2.7,1,994.82,994.82,26.86,967.96,514.88,453.08
OI0000513,O000310,P00140,11.8,3,77009.38,231028.14,27261.32,203766.82,129637.05,74129.77
OI0000514,O000310,P00609,19.3,2,4315.2,8630.4,1665.67,6964.73,4403.14,2561.59
OI0000515,O000310,P00580,12.6,1,4539.18,4539.18,571.94,3967.24,3260.74,706.5
OI0000516,O000310,P00831,0,1,656.63,656.63,0,656.63,456.63,200
OI0000517,O000311,P00972,0,3,8466.82,25400.46,0,25400.46,14373.45,11027.01
OI0000518,O000312,P00025,0,1,41519.83,41519.83,0,41519.83,25889.54,15630.29
OI0000519,O000312,P00316,16.6,1,3756.86,3756.86,623.64,3133.22,2441.04,692.18
OI0000520,O000312,P00528,16,1,3051.71,3051.71,488.27,2563.44,1809.14,754.3
OI0000521,O000313,P00742,16.2,1,1271.86,1271.86,206.04,1065.82,821.33,244.49
OI0000522,O000313,P00769,14.5,1,799.72,799.72,115.96,683.76,605.27,78.49
OI0000523,O000313,P00007,13.7,1,37547.51,37547.51,5144.01,32403.5,21208.99,11194.51
OI0000524,O000314,P00016,11.7,2,32380.01,64760.02,7576.92,57183.1,46612.34,10570.76
OI0000525,O000314,P00479,10.4,1,19665.06,19665.06,2045.17,17619.89,10142.45,7477.44
OI0000526,O000315,P00398,19.1,1,22363.28,22363.28,4271.39,18091.89,15886.72,2205.17
OI0000527,O000315,P00252,9.7,1,2290.62,2290.62,222.19,2068.43,1416.88,651.55
OI0000528,O000316,P00515,1.1,2,175.77,351.54,3.87,347.67,220.26,127.41
OI0000529,O000316,P00321,17.4,1,5202.86,5202.86,905.3,4297.56,3522.2,775.36
OI0000530,O000317,P00473,0.1,3,7160.01,21480.03,21.48,21458.55,13451.55,8007
OI0000531,O000318,P00283,18.3,1,6167.28,6167.28,1128.61,5038.67,4305.82,732.85
OI0000532,O000319,P00024,5.1,2,26739.77,53479.54,2727.46,50752.08,30095.22,20656.86
OI0000533,O000319,P00596,26.8,1,3560.91,3560.91,954.32,2606.59,2184.93,421.66
OI0000534,O000319,P00259,13.9,1,4827.63,4827.63,671.04,4156.59,2463.45,1693.14
OI0000535,O000320,P00359,7.8,2,21932.29,43864.58,3421.44,40443.14,32089.86,8353.28
OI0000536,O000320,P00774,3,1,1099.91,1099.91,33,1066.91,542.97,523.94
OI0000537,O000320,P00133,21.6,1,24950.75,24950.75,5389.36,19561.39,13035.64,6525.75
OI0000538,O000321,P00850,14.3,1,1806.61,1806.61,258.35,1548.26,950.36,597.9
OI0000539,O000322,P00191,13,1,5768.39,5768.39,749.89,5018.5,2909.3,2109.2
OI0000540,O000323,P00494,16.9,1,4977.87,4977.87,841.26,4136.61,3603.25,533.36
OI0000541,O000323,P00100,4.7,1,47781.87,47781.87,2245.75,45536.12,27049.81,18486.31
OI0000542,O000324,P00240,17.4,2,1816.92,3633.84,632.29,3001.55,2106.9,894.65
OI0000543,O000325,P00268,8.4,1,2454.44,2454.44,206.17,2248.27,1692.81,555.46
OI0000544,O000325,P00385,8.1,2,10006.81,20013.62,1621.1,18392.52,15147.8,3244.72
OI0000545,O000325,P00836,10.5,1,1029.47,1029.47,108.09,921.38,608.13,313.25
OI0000546,O000326,P00685,14.6,1,2047.42,2047.42,298.92,1748.5,1045.99,702.51
OI0000547,O000327,P00391,17.9,1,19252.63,19252.63,3446.22,15806.41,14690.38,1116.03
OI0000548,O000328,P00910,9.8,1,10290.17,10290.17,1008.44,9281.73,6501.39,2780.34
OI0000549,O000328,P00800,1.3,1,2167.33,2167.33,28.18,2139.15,1282.49,856.66
OI0000550,O000329,P00743,7.4,1,1555.4,1555.4,115.1,1440.3,1089.61,350.69
OI0000551,O000329,P00088,21.5,1,12735.31,12735.31,2738.09,9997.22,8494.47,1502.75
OI0000552,O000330,P00904,19,1,14516.42,14516.42,2758.12,11758.3,10486,1272.3
OI0000553,O000331,P00529,16.6,1,5470.59,5470.59,908.12,4562.47,4249.39,313.08
OI0000554,O000332,P00616,14.1,2,4237.25,8474.5,1194.9,7279.6,5988.94,1290.66
OI0000555,O000333,P00120,20.3,1,43504.2,43504.2,8831.35,34672.85,29993.85,4679
OI0000556,O000334,P00516,0,2,3774.62,7549.24,0,7549.24,4854.22,2695.02
OI0000557,O000335,P00460,0,1,21699.87,21699.87,0,21699.87,10913.94,10785.93
OI0000558,O000336,P00367,14,1,919.17,919.17,128.68,790.49,518.5,271.99
OI0000559,O000337,P00660,0,1,5580.27,5580.27,0,5580.27,3849.61,1730.66
OI0000560,O000337,P00995,12.2,2,7504.82,15009.64,1831.18,13178.46,9942.28,3236.18
OI0000561,O000337,P00276,23.9,1,6907.43,6907.43,1650.88,5256.55,3462.97,1793.58
OI0000562,O000338,P00486,16.3,1,8991.84,8991.84,1465.67,7526.17,4616.17,2910
OI0000563,O000338,P00158,8.5,1,54304.47,54304.47,4615.88,49688.59,31014.62,18673.97
OI0000564,O000339,P00207,9.6,1,3106.28,3106.28,298.2,2808.08,2352.63,455.45
OI0000565,O000339,P00410,16.8,2,5490.71,10981.42,1844.88,9136.54,5673.6,3462.94
OI0000566,O000339,P00868,19.9,2,7398.92,14797.84,2944.77,11853.07,10787.88,1065.19
OI0000567,O000340,P00232,9.3,1,3235.9,3235.9,300.94,2934.96,2404.17,530.79
OI0000568,O000340,P00511,11.9,2,1370.86,2741.72,326.26,2415.46,1615.56,799.9
OI0000569,O000341,P00527,12,1,3083.39,3083.39,370.01,2713.38,1539.77,1173.61
OI0000570,O000341,P00769,18.7,3,799.72,2399.16,448.64,1950.52,1815.81,134.71
OI0000571,O000342,P00341,12.8,1,24203.12,24203.12,3098,21105.12,14318.54,6786.58
OI0000572,O000343,P00338,13.9,1,11716.41,11716.41,1628.58,10087.83,9109.07,978.76
OI0000573,O000343,P00604,0.9,1,5934.99,5934.99,53.41,5881.58,3308.27,2573.31
OI0000574,O000343,P00846,8.2,1,5989.53,5989.53,491.14,5498.39,2999.39,2499
OI0000575,O000343,P00549,11.5,1,5297.98,5297.98,609.27,4688.71,2959.26,1729.45
OI0000576,O000344,P00925,22.5,1,10555.76,10555.76,2375.05,8180.71,5872.4,2308.31
