Customer_ID,Age,City,State,Gender,Customer_Tier,Signup_Date,Acquisition_Channel,Preferred_Device
C00339,18,Bengaluru,Karnataka,Male,New,09-02-25,Paid Search,Desktop
C00340,35,Durgapur,West Bengal,Female,Loyal,09-05-25,Email,Mobile
C00341,36,Madurai,Tamil Nadu,Male,New,13-01-24,Social Media,Mobile
C00342,28,Bhagalpur,Bihar,Female,Loyal,05-04-23,Referral,Desktop
C00343,25,Bhopal,Madhya Pradesh,Other,New,04-02-25,Organic,Mobile
C00344,22,Surat,Gujarat,Female,Regular,29-08-25,Paid Search,Mobile
C00345,57,Warangal,Telangana,Male,Loyal,07-04-25,Referral,Mobile
C00346,38,Muzaffarpur,Bihar,Female,Loyal,27-05-23,Organic,Tablet
C00347,33,Panipat,Haryana,Female,Regular,13-11-23,Referral,Mobile
C00348,20,Ludhiana,Punjab,Female,Regular,28-02-25,Affiliate,Mobile
C00349,40,New Delhi,Delhi,Female,New,22-12-23,Email,Mobile
C00350,51,New Delhi,Delhi,Male,Regular,03-06-24,Paid Search,Mobile
C00351,40,Warangal,Telangana,Female,New,16-04-24,Paid Search,Desktop
C00352,37,Jaipur,Rajasthan,Male,Regular,21-03-25,Social Media,Tablet
C00353,21,Bhopal,Madhya Pradesh,Male,Regular,31-10-24,Organic,Mobile
C00354,37,Salem,Tamil Nadu,Male,Loyal,03-11-23,Referral,Desktop
C00355,30,Unknown,Kerala,Male,New,04-10-23,Referral,Mobile
C00356,27,Varanasi,Uttar Pradesh,Female,Regular,25-01-25,Organic,Mobile
C00357,21,Thiruvananthapuram,Kerala,Male,Regular,28-10-23,Social Media,Desktop
C00358,19,New Delhi,Delhi,Female,Loyal,09-09-23,Paid Search,Mobile
C00359,18,Rajkot,Gujarat,Female,New,04-02-25,Affiliate,Mobile
C00360,23,Nagpur,Maharashtra,Male,Regular,13-01-23,Paid Search,Mobile
C00361,35,Ludhiana,Punjab,Male,VIP,06-02-25,Email,Mobile
C00362,33,Kochi,Kerala,Male,Regular,09-03-25,Organic,Mobile
C00363,22,Lucknow,Uttar Pradesh,Female,Regular,29-11-24,Organic,Desktop
C00364,18,Mangaluru,Karnataka,Male,Regular,24-10-25,Organic,Mobile
C00365,36,Panipat,Haryana,Female,Loyal,02-02-23,Paid Search,Mobile
C00366,43,Ahmedabad,Gujarat,Other,VIP,31-03-23,Email,Desktop
C00367,32,Bhubaneswar,Odisha,Male,New,14-09-24,Referral,Mobile
C00368,38,Delhi,Delhi,Male,New,08-08-24,Referral,Mobile
C00369,30,Hyderabad,Telangana,Male,New,15-04-23,Organic,Desktop
C00370,42,Surat,Gujarat,Female,Loyal,10-10-24,Organic,Mobile
C00371,37,Nashik,Maharashtra,Male,Regular,27-12-23,Organic,Mobile
C00372,28,Coimbatore,Tamil Nadu,Male,Loyal,05-10-25,Social Media,Mobile
C00373,19,Cuttack,Odisha,Male,Regular,29-12-24,Organic,Mobile
C00374,43,Mangaluru,Karnataka,Male,New,03-09-24,Organic,Mobile
C00375,42,Warangal,Telangana,Female,Regular,27-05-25,Referral,Mobile
C00376,32,Nashik,Maharashtra,Female,Regular,08-06-23,Email,Mobile
C00377,26,Mumbai,Maharashtra,Male,Loyal,24-03-23,Email,Mobile
C00378,20,Pune,Maharashtra,Male,New,10-02-23,Organic,Mobile
C00379,18,Siliguri,West Bengal,Male,Loyal,28-09-23,Affiliate,Tablet
C00380,31,Muzaffarpur,Bihar,Female,Regular,09-08-25,Social Media,Mobile
C00381,20,Thiruvananthapuram,Kerala,Female,New,05-02-23,Organic,Mobile
C00382,18,Durgapur,West Bengal,Female,Loyal,21-06-25,Referral,Mobile
C00383,21,Kochi,Kerala,Female,New,09-12-23,Referral,Desktop
C00384,31,Chennai,Tamil Nadu,Male,VIP,23-12-25,Affiliate,Desktop
C00385,36,Chennai,Tamil Nadu,Female,New,17-11-23,Email,Mobile
C00386,21,Warangal,Telangana,Female,Loyal,01-02-24,Email,Tablet
C00387,41,Hyderabad,Telangana,Male,Regular,08-06-25,Paid Search,Mobile
C00388,28,Mumbai,Maharashtra,Male,New,16-07-23,Organic,Mobile
C00389,28,Indore,Madhya Pradesh,Female,Loyal,06-08-25,Paid Search,Mobile
C00390,48,Chennai,Tamil Nadu,Male,New,26-06-23,Paid Search,Mobile
C00391,31,Mumbai,Maharashtra,Male,Regular,02-01-23,Email,Mobile
C00392,25,New Delhi,Delhi,Male,Regular,19-02-24,Affiliate,Tablet
C00393,37,Hyderabad,Telangana,Male,New,04-12-25,Affiliate,Mobile
C00394,35,Noida,Uttar Pradesh,Female,Regular,22-10-24,Organic,Mobile
C00395,36,Nagpur,Maharashtra,Male,Regular,20-07-24,Organic,Desktop
C00396,49,Nagpur,Maharashtra,Male,Regular,05-04-24,Paid Search,Desktop
C00397,43,Madurai,Tamil Nadu,Female,Regular,05-08-24,Organic,Mobile
C00398,31,Noida,Uttar Pradesh,Female,VIP,23-01-25,Affiliate,Mobile
C00399,42,Kolkata,West Bengal,Female,New,18-01-25,Referral,Mobile
C00400,26,Varanasi,Uttar Pradesh,Male,Loyal,23-08-25,Email,Mobile
C00401,34,Pune,Maharashtra,Female,Regular,25-06-23,Social Media,Mobile
C00402,37,Pune,Maharashtra,Female,Regular,24-05-25,Paid Search,Mobile
C00403,33,Kota,Rajasthan,Male,Regular,14-04-25,Affiliate,Desktop
C00404,31,Panipat,Haryana,Female,Loyal,31-10-24,Referral,Desktop
C00405,31,Noida,Uttar Pradesh,Male,Regular,27-10-25,Email,Mobile
C00406,31,New Delhi,Delhi,Male,New,25-03-24,Email,Mobile
C00407,37,Ahmedabad,Gujarat,Male,Regular,18-01-24,Email,Desktop
C00408,31,Delhi,Delhi,Male,Loyal,23-06-23,Affiliate,Mobile
C00409,24,Mumbai,Maharashtra,Female,Loyal,12-08-25,Organic,Mobile
C00410,46,Lucknow,Uttar Pradesh,Male,New,16-02-23,Organic,Desktop
C00411,35,Chennai,Tamil Nadu,Female,New,14-07-23,Paid Search,Mobile
C00412,18,Siliguri,West Bengal,Female,Regular,20-11-24,Paid Search,Desktop
C00413,35,Mumbai,Maharashtra,Female,Loyal,13-11-24,Email,Mobile
C00414,24,Ludhiana,Punjab,Male,Loyal,12-09-23,Referral,Mobile
C00415,29,Pune,Maharashtra,Female,VIP,01-07-23,Paid Search,Mobile
C00416,20,New Delhi,Delhi,Female,Regular,19-11-25,Email,Mobile
C00417,24,Kanpur,Uttar Pradesh,Female,New,01-01-25,Organic,Desktop
C00418,20,Durgapur,West Bengal,Female,Loyal,04-04-24,Organic,Mobile
C00419,26,Bhopal,Madhya Pradesh,Female,New,16-04-23,Paid Search,Mobile
C00420,38,Mysuru,Karnataka,Male,Regular,28-04-25,Organic,Desktop
C00421,18,Ahmedabad,Gujarat,Female,Regular,28-01-23,Email,Tablet
C00422,37,Ahmedabad,Gujarat,Male,New,08-02-23,Social Media,Mobile
C00423,39,Amritsar,Punjab,Female,New,15-01-25,Organic,Mobile
C00424,22,Mumbai,Maharashtra,Male,Loyal,24-01-23,Organic,Tablet
C00425,19,Chennai,Tamil Nadu,Female,Regular,19-10-24,Social Media,Mobile
C00426,40,Bhubaneswar,Odisha,Male,Regular,21-01-25,Email,Mobile
C00427,25,Surat,Gujarat,Female,New,17-09-24,Organic,Tablet
C00428,43,Bhopal,Madhya Pradesh,Female,Regular,14-01-25,Organic,Mobile
C00429,40,Chennai,Tamil Nadu,Female,VIP,08-01-25,Organic,Mobile
C00430,47,Delhi,Delhi,Male,Regular,28-06-24,Paid Search,Mobile
C00431,26,Ahmedabad,Gujarat,Male,Loyal,06-01-23,Referral,Mobile
C00432,25,Cuttack,Odisha,Male,Loyal,19-08-23,Paid Search,Mobile
C00433,44,Jaipur,Rajasthan,Male,Regular,11-05-24,Referral,Desktop
C00434,36,Kolkata,West Bengal,Female,New,14-10-23,Organic,Mobile
C00435,33,Durgapur,West Bengal,Female,Loyal,20-06-24,Paid Search,Desktop
C00436,31,New Delhi,Delhi,Male,New,18-07-24,Paid Search,Mobile
C00437,18,Kanpur,Uttar Pradesh,Male,VIP,28-12-25,Affiliate,Mobile
C00438,48,Kolkata,West Bengal,Female,VIP,19-10-23,Paid Search,Desktop
C00439,36,Madurai,Tamil Nadu,Female,New,28-11-23,Email,Mobile
C00440,24,Mumbai,Maharashtra,Female,Regular,03-06-24,Paid Search,Mobile
C00441,38,Nashik,Maharashtra,Female,Regular,19-12-25,Social Media,Desktop
C00442,31,Mysuru,Karnataka,Male,Regular,01-02-24,Affiliate,Mobile
C00443,26,New Delhi,Delhi,Female,Regular,22-04-24,Social Media,Mobile
C00444,25,Bengaluru,Karnataka,Male,Regular,14-02-23,Social Media,Mobile
C00445,31,Delhi,Delhi,Female,New,21-11-25,Affiliate,Tablet
C00446,18,Unknown,Tamil Nadu,Female,Regular,11-02-23,Paid Search,Mobile
C00447,21,Cuttack,Odisha,Female,Regular,11-04-25,Organic,Mobile
C00448,31,New Delhi,Delhi,Male,Regular,06-02-25,Paid Search,Mobile
C00449,36,Pune,Maharashtra,Male,New,28-04-25,Email,Mobile
C00450,26,Nagpur,Maharashtra,Male,Regular,23-03-23,Organic,Mobile
C00451,23,Surat,Gujarat,Female,New,19-06-23,Organic,Desktop
C00452,26,Surat,Gujarat,Female,Regular,06-11-25,Affiliate,Mobile
C00453,20,Mangaluru,Karnataka,Female,Regular,14-06-23,Organic,Desktop
C00454,20,Kozhikode,Kerala,Female,Regular,12-01-24,Social Media,Mobile
C00455,27,Mangaluru,Karnataka,Female,Regular,24-03-25,Paid Search,Desktop
C00456,48,Vadodara,Gujarat,Male,New,15-02-25,Social Media,Tablet
C00457,26,Udaipur,Rajasthan,Female,Regular,02-01-23,Organic,Desktop
C00458,42,Durgapur,West Bengal,Male,New,27-12-23,Organic,Tablet
C00459,46,New Delhi,Delhi,Male,New,10-09-23,Organic,Mobile
C00460,34,Siliguri,West Bengal,Male,Regular,28-07-24,Email,Mobile
C00461,28,Nagpur,Maharashtra,Male,Regular,18-11-23,Organic,Mobile
C00462,18,Madurai,Tamil Nadu,Male,Regular,28-09-25,Affiliate,Mobile
C00463,33,Mysuru,Karnataka,Female,Loyal,22-10-24,Social Media,Desktop
C00464,40,Amritsar,Punjab,Female,VIP,13-12-24,Paid Search,Mobile
C00465,22,Nagpur,Maharashtra,Male,New,14-03-24,Organic,Mobile
C00466,36,Salem,Tamil Nadu,Male,New,04-05-25,Social Media,Desktop
C00467,45,Siliguri,West Bengal,Male,Regular,08-03-24,Email,Mobile
C00468,43,Bengaluru,Karnataka,Male,VIP,01-07-23,Social Media,Desktop
C00469,38,Nagpur,Maharashtra,Female,VIP,05-11-24,Social Media,Mobile
C00470,39,Thiruvananthapuram,Kerala,Male,Regular,08-02-25,Organic,Tablet
C00471,33,Gurugram,Haryana,Female,Regular,21-12-23,Organic,Mobile
C00472,32,Kochi,Kerala,Male,Loyal,27-01-25,Referral,Desktop
C00473,35,Madurai,Tamil Nadu,Male,Regular,13-04-23,Organic,Mobile
C00474,31,Bhubaneswar,Odisha,Male,Loyal,14-07-25,Paid Search,Desktop
C00475,31,Siliguri,West Bengal,Female,New,10-04-24,Organic,Desktop
C00476,27,Gwalior,Madhya Pradesh,Male,Regular,13-10-23,Organic,Mobile
C00477,33,Salem,Tamil Nadu,Female,VIP,25-06-23,Organic,Mobile
C00478,25,Pune,Maharashtra,Male,Loyal,13-02-25,Social Media,Mobile
C00479,24,Bhagalpur,Bihar,Male,Regular,11-03-24,Organic,Desktop
C00480,39,Bengaluru,Karnataka,Male,Loyal,01-04-25,Affiliate,Desktop
C00481,29,Mumbai,Maharashtra,Female,Regular,23-11-25,Referral,Mobile
C00482,45,New Delhi,Delhi,Male,Regular,16-09-24,Organic,Desktop
C00483,18,Nagpur,Maharashtra,Other,VIP,09-11-25,Social Media,Desktop
C00484,25,Indore,Madhya Pradesh,Female,Regular,17-07-24,Affiliate,Mobile
C00485,26,Salem,Tamil Nadu,Female,Regular,26-01-25,Organic,Mobile
C00486,30,Salem,Tamil Nadu,Male,VIP,30-06-24,Social Media,Mobile
C00487,36,Pune,Maharashtra,Female,Regular,23-12-23,Email,Mobile
C00488,38,Ahmedabad,Gujarat,Female,New,29-04-24,Organic,Mobile
C00489,33,Durgapur,West Bengal,Female,New,22-01-25,Social Media,Desktop
C00490,20,Warangal,Telangana,Female,Loyal,07-12-24,Organic,Mobile
C00491,33,Thiruvananthapuram,Kerala,Female,Regular,14-11-23,Social Media,Mobile
C00492,52,Madurai,Tamil Nadu,Female,Regular,15-09-24,Paid Search,Mobile
C00493,39,Bhagalpur,Bihar,Female,New,24-09-23,Social Media,Mobile
C00494,18,Patna,Bihar,Male,Loyal,13-02-24,Email,Mobile
C00495,31,Chennai,Tamil Nadu,Female,New,09-02-24,Social Media,Mobile
C00496,27,Jodhpur,Rajasthan,Male,New,28-09-23,Email,Mobile
C00497,29,Rajkot,Gujarat,Male,Loyal,13-03-24,Organic,Desktop
C00498,41,Kozhikode,Kerala,Female,New,20-02-24,Organic,Desktop
C00499,37,Mysuru,Karnataka,Female,Regular,18-03-25,Organic,Desktop
C00500,40,Jabalpur,Madhya Pradesh,Female,Regular,21-06-23,Paid Search,Mobile
C00501,39,New Delhi,Delhi,Male,Regular,04-12-24,Paid Search,Mobile
C00502,35,Mumbai,Maharashtra,Male,Regular,10-06-24,Email,Mobile
C00503,24,Pune,Maharashtra,Male,New,22-08-23,Social Media,Mobile
C00504,18,Mangaluru,Karnataka,Female,Regular,30-03-23,Organic,Desktop
C00505,35,Vadodara,Gujarat,Male,Regular,01-01-25,Organic,Mobile
C00506,46,Thiruvananthapuram,Kerala,Female,New,07-02-24,Paid Search,Mobile
C00507,36,Jabalpur,Madhya Pradesh,Female,New,04-06-24,Email,Mobile
C00508,36,Delhi,Delhi,Male,Regular,19-06-24,Referral,Mobile
C00509,38,Cuttack,Odisha,Male,New,01-09-25,Social Media,Desktop
C00510,32,Hubballi,Karnataka,Female,New,18-04-25,Social Media,Mobile
C00511,34,Coimbatore,Tamil Nadu,Female,Regular,04-04-25,Organic,Mobile
C00512,42,Chennai,Tamil Nadu,Female,Regular,04-04-25,Organic,Mobile
C00513,29,Muzaffarpur,Bihar,Male,Regular,17-11-24,Organic,Mobile
C00514,21,Kota,Rajasthan,Female,Loyal,02-10-24,Social Media,Tablet
C00515,22,Mumbai,Maharashtra,Male,Regular,07-10-23,Affiliate,Mobile
C00516,28,Nashik,Maharashtra,Male,VIP,12-02-25,Affiliate,Mobile
C00517,27,Lucknow,Uttar Pradesh,Male,New,18-12-24,Organic,Mobile
C00518,30,Ludhiana,Punjab,Female,Loyal,02-02-24,Paid Search,Mobile
C00519,37,Bengaluru,Karnataka,Male,New,07-08-25,Paid Search,Mobile
C00520,26,Siliguri,West Bengal,Female,New,11-11-23,Email,Mobile
C00521,33,Varanasi,Uttar Pradesh,Male,Loyal,04-05-24,Paid Search,Mobile
C00522,33,Ludhiana,Punjab,Male,Loyal,08-02-23,Social Media,Desktop
C00523,25,Warangal,Telangana,Female,Regular,18-10-25,Organic,Mobile
C00524,27,Ahmedabad,Gujarat,Female,New,04-04-24,Social Media,Mobile
C00525,22,Ahmedabad,Gujarat,Female,Regular,19-03-23,Affiliate,Mobile
C00526,35,Jabalpur,Madhya Pradesh,Male,Loyal,20-10-23,Social Media,Mobile
C00527,26,Mysuru,Karnataka,Male,Regular,01-06-25,Organic,Desktop
C00528,30,Indore,Madhya Pradesh,Male,Regular,15-02-24,Social Media,Mobile
C00529,18,Salem,Tamil Nadu,Other,Regular,03-05-25,Email,Desktop
C00530,27,Warangal,Telangana,Female,Regular,25-07-25,Organic,Mobile
C00531,19,Vadodara,Gujarat,Male,New,07-04-24,Organic,Mobile
C00532,23,Patna,Bihar,Female,New,28-08-25,Social Media,Mobile
C00533,31,New Delhi,Delhi,Female,Loyal,28-10-25,Social Media,Mobile
C00534,30,Noida,Uttar Pradesh,Male,Loyal,19-11-23,Organic,Mobile
C00535,24,Madurai,Tamil Nadu,Male,Loyal,23-09-25,Organic,Desktop
C00536,35,Ahmedabad,Gujarat,Male,New,21-02-23,Email,Desktop
C00537,36,Siliguri,West Bengal,Male,New,14-10-24,Referral,Mobile
C00538,18,Nagpur,Maharashtra,Male,VIP,08-12-23,Organic,Mobile
C00539,54,Kota,Rajasthan,Male,Regular,06-07-24,Social Media,Mobile
C00540,26,Hyderabad,Telangana,Male,Regular,04-08-23,Organic,Mobile
C00541,89,Gwalior,Madhya Pradesh,Male,Regular,10-01-23,Paid Search,Desktop
C00542,32,Madurai,Tamil Nadu,Female,Regular,05-01-23,Paid Search,Mobile
C00543,19,Varanasi,Uttar Pradesh,Male,Regular,18-04-23,Paid Search,Desktop
C00544,38,Lucknow,Uttar Pradesh,Male,Regular,04-09-24,Email,Mobile
C00545,18,Kanpur,Uttar Pradesh,Male,Regular,25-01-24,Organic,Desktop
C00546,18,Ahmedabad,Gujarat,Male,New,11-01-25,Organic,Mobile
C00547,18,Nashik,Maharashtra,Female,New,26-09-24,Paid Search,Mobile
C00548,25,Siliguri,West Bengal,Female,Loyal,05-11-23,Affiliate,Mobile
C00549,56,Jaipur,Rajasthan,Male,New,24-12-23,Organic,Mobile
C00550,19,Warangal,Telangana,Male,Regular,09-04-23,Organic,Desktop
C00551,30,Mumbai,Maharashtra,Male,Regular,04-04-24,Social Media,Mobile
C00552,26,Delhi,Delhi,Female,New,05-08-23,Paid Search,Desktop
C00553,30,Nagpur,Maharashtra,Male,Loyal,04-09-24,Organic,Mobile
C00554,36,Nashik,Maharashtra,Male,Loyal,23-03-24,Organic,Mobile
C00555,37,Siliguri,West Bengal,Male,Loyal,14-06-23,Social Media,Tablet
C00556,29,Thiruvananthapuram,Kerala,Female,Regular,13-04-25,Paid Search,Mobile
C00557,27,Varanasi,Uttar Pradesh,Male,Regular,17-05-25,Organic,Mobile
C00558,30,Kanpur,Uttar Pradesh,Female,New,20-06-23,Organic,Mobile
C00559,32,Siliguri,West Bengal,Female,New,12-06-23,Referral,Mobile
C00560,33,Pune,Maharashtra,Male,Regular,10-05-25,Affiliate,Desktop
C00561,39,Gwalior,Madhya Pradesh,Female,New,11-09-25,Organic,Mobile
C00562,18,Cuttack,Odisha,Female,Regular,02-05-24,Referral,Mobile
C00563,36,Kanpur,Uttar Pradesh,Male,Regular,06-08-23,Organic,Mobile
C00564,43,Lucknow,Uttar Pradesh,Male,New,13-07-23,Paid Search,Desktop
C00565,32,Surat,Gujarat,Female,Regular,22-11-23,Email,Tablet
C00566,26,Jabalpur,Madhya Pradesh,Male,Regular,13-06-24,Paid Search,Desktop
C00567,48,Mumbai,Maharashtra,Female,Loyal,18-06-25,Referral,Mobile
C00568,34,Kanpur,Uttar Pradesh,Female,New,18-03-25,Organic,Mobile
C00569,52,Lucknow,Uttar Pradesh,Female,Loyal,10-02-25,Social Media,Tablet
C00570,31,Nashik,Maharashtra,Male,New,12-01-23,Social Media,Mobile
C00571,31,Jodhpur,Rajasthan,Female,New,14-09-24,Referral,Mobile
C00572,42,Gaya,Bihar,Female,New,01-03-23,Paid Search,Mobile
C00573,20,Bengaluru,Karnataka,Male,New,20-11-24,Paid Search,Mobile
C00574,19,Ahmedabad,Gujarat,Male,VIP,24-06-23,Social Media,Desktop
C00575,30,Bhopal,Madhya Pradesh,Male,New,03-03-24,Organic,Mobile
C00576,35,Nashik,Maharashtra,Female,Regular,13-11-23,Email,Mobile
C00577,35,Gaya,Bihar,Female,Regular,06-03-23,Social Media,Mobile
C00578,26,New Delhi,Delhi,Female,Regular,19-02-25,Paid Search,Mobile
C00579,35,Warangal,Telangana,Female,Regular,30-10-25,Referral,Desktop
C00580,40,Lucknow,Uttar Pradesh,Female,Loyal,20-10-24,Social Media,Desktop
C00581,24,Warangal,Telangana,Male,VIP,08-08-25,Paid Search,Desktop
C00582,39,Muzaffarpur,Bihar,Female,New,04-08-24,Social Media,Mobile
C00583,32,Kozhikode,Kerala,Male,New,18-07-24,Email,Mobile
C00584,44,Varanasi,Uttar Pradesh,Male,Regular,02-12-24,Affiliate,Mobile
C00585,22,Mumbai,Maharashtra,Female,New,05-12-23,Referral,Mobile
C00586,37,Nashik,Maharashtra,Female,Regular,27-01-24,Organic,Tablet
C00587,38,New Delhi,Delhi,Male,Regular,23-10-24,Organic,Desktop
C00588,41,Hyderabad,Telangana,Male,Regular,09-05-23,Email,Mobile
C00589,37,Mysuru,Karnataka,Female,Regular,05-03-23,Organic,Mobile
C00590,47,Salem,Tamil Nadu,Male,Regular,27-09-23,Organic,Desktop
C00591,18,Bhagalpur,Bihar,Male,Regular,17-10-23,Referral,Mobile
C00592,18,Kolkata,West Bengal,Female,Loyal,07-06-25,Organic,Mobile
C00593,41,New Delhi,Delhi,Male,Loyal,22-09-24,Social Media,Mobile
C00594,32,Kochi,Kerala,Female,Loyal,27-12-24,Paid Search,Desktop
C00595,35,Warangal,Telangana,Female,New,11-11-25,Organic,Desktop
C00596,18,Vadodara,Gujarat,Male,Regular,04-12-25,Social Media,Mobile
C00597,22,Jodhpur,Rajasthan,Female,Regular,30-05-24,Paid Search,Desktop
C00598,27,New Delhi,Delhi,Female,Regular,15-05-25,Paid Search,Desktop
C00599,28,Lucknow,Uttar Pradesh,Male,Loyal,09-07-24,Referral,Mobile
C00600,42,Panipat,Haryana,Male,Regular,20-09-25,Organic,Mobile
C00601,28,Durgapur,West Bengal,Other,Regular,15-06-25,Social Media,Desktop
C00602,21,Surat,Gujarat,Male,Regular,03-09-23,Social Media,Mobile
C00603,33,Udaipur,Rajasthan,Male,New,06-08-25,Paid Search,Desktop
C00604,37,Gwalior,Madhya Pradesh,Female,Loyal,12-10-23,Paid Search,Mobile
C00605,39,Surat,Gujarat,Female,Loyal,26-04-23,Paid Search,Mobile
C00606,44,Mangaluru,Karnataka,Female,Loyal,29-05-23,Referral,Mobile
C00607,41,Siliguri,West Bengal,Female,New,07-08-23,Social Media,Tablet
C00608,24,Mangaluru,Karnataka,Female,Regular,31-01-23,Email,Mobile
C00609,32,Noida,Uttar Pradesh,Male,Loyal,08-03-25,Social Media,Desktop
C00610,30,Madurai,Tamil Nadu,Male,New,29-05-23,Organic,Mobile
C00611,21,Rourkela,Odisha,Male,Regular,03-05-25,Organic,Desktop
C00612,21,Varanasi,Uttar Pradesh,Female,New,20-04-23,Paid Search,Mobile
C00613,28,Durgapur,West Bengal,Male,Loyal,07-10-24,Social Media,Mobile
C00614,21,Ahmedabad,Gujarat,Female,Regular,03-08-24,Paid Search,Desktop
C00615,25,Muzaffarpur,Bihar,Female,New,19-12-25,Social Media,Mobile
C00616,37,Noida,Uttar Pradesh,Male,Regular,21-08-25,Referral,Mobile
C00617,35,New Delhi,Delhi,Female,Loyal,27-09-25,Paid Search,Desktop
C00618,45,Bhubaneswar,Odisha,Female,Regular,09-02-23,Affiliate,Mobile
C00619,34,Delhi,Delhi,Female,Regular,15-08-24,Organic,Mobile
C00620,18,Kolkata,West Bengal,Female,Loyal,13-09-23,Email,Desktop
C00621,19,Noida,Uttar Pradesh,Female,Regular,11-05-23,Organic,Mobile
C00622,21,Kota,Rajasthan,Female,New,07-06-24,Organic,Mobile
C00623,21,Warangal,Telangana,Male,New,04-12-23,Email,Mobile
C00624,39,Mangaluru,Karnataka,Female,New,13-12-24,Referral,Mobile
C00625,37,Kota,Rajasthan,Female,New,23-03-24,Organic,Mobile
C00626,31,Coimbatore,Tamil Nadu,Female,New,05-03-24,Organic,Mobile
C00627,32,Noida,Uttar Pradesh,Male,VIP,28-02-25,Email,Mobile
C00628,43,Madurai,Tamil Nadu,Female,Loyal,23-03-24,Organic,Mobile
C00629,29,New Delhi,Delhi,Female,Loyal,13-05-23,Social Media,Desktop
C00630,34,Hyderabad,Telangana,Female,New,25-10-23,Social Media,Mobile
C00631,22,Cuttack,Odisha,Female,VIP,24-12-24,Organic,Mobile
C00632,45,Surat,Gujarat,Male,Regular,01-03-25,Referral,Mobile
C00633,33,Hyderabad,Telangana,Male,Regular,25-10-25,Email,Mobile
C00634,28,Delhi,Delhi,Male,Regular,20-10-25,Referral,Desktop
C00635,21,Bhopal,Madhya Pradesh,Female,New,27-02-23,Social Media,Mobile
C00636,41,Chennai,Tamil Nadu,Female,Regular,25-09-25,Paid Search,Mobile
C00637,27,New Delhi,Delhi,Male,Loyal,19-01-24,Email,Mobile
C00638,40,Coimbatore,Tamil Nadu,Female,Regular,15-06-24,Organic,Mobile
C00639,41,Mumbai,Maharashtra,Male,VIP,12-02-24,Organic,Desktop
C00640,38,Mumbai,Maharashtra,Male,New,16-05-24,Paid Search,Mobile
C00641,19,Ahmedabad,Gujarat,Male,Loyal,18-08-25,Organic,Mobile
C00642,29,Ahmedabad,Gujarat,Male,VIP,16-05-23,Organic,Mobile
C00643,50,Kota,Rajasthan,Male,New,10-10-25,Referral,Mobile
C00644,49,Jalandhar,Punjab,Female,Loyal,01-05-25,Paid Search,Mobile
C00645,18,Nashik,Maharashtra,Male,Regular,30-08-23,Paid Search,Mobile
C00646,35,Noida,Uttar Pradesh,Male,New,02-10-24,Social Media,Mobile
C00647,50,Kota,Rajasthan,Female,Regular,21-01-24,Email,Mobile
C00648,39,Gaya,Bihar,Female,Regular,16-11-25,Organic,Mobile
C00649,21,Hubballi,Karnataka,Male,Regular,22-02-24,Paid Search,Mobile
C00650,28,Mangaluru,Karnataka,Male,Regular,05-11-24,Organic,Tablet
C00651,47,Pune,Maharashtra,Male,Regular,18-06-25,Social Media,Mobile
C00652,34,Durgapur,West Bengal,Male,Regular,21-03-25,Email,Desktop
C00653,24,New Delhi,Delhi,Male,VIP,09-01-23,Paid Search,Mobile
C00654,44,Delhi,Delhi,Male,Regular,10-07-24,Email,Mobile
C00655,26,Pune,Maharashtra,Male,Loyal,11-04-23,Organic,Mobile
C00656,25,Varanasi,Uttar Pradesh,Male,New,21-09-24,Organic,Desktop
C00657,47,Thiruvananthapuram,Kerala,Male,Loyal,24-08-25,Email,Mobile
C00658,28,Ahmedabad,Gujarat,Male,Loyal,21-06-23,Paid Search,Mobile
C00659,18,Bengaluru,Karnataka,Male,New,08-08-24,Affiliate,Mobile
C00660,42,New Delhi,Delhi,Male,Loyal,15-06-25,Paid Search,Mobile
C00661,35,Coimbatore,Tamil Nadu,Male,VIP,08-11-25,Affiliate,Mobile
C00662,26,Delhi,Delhi,Male,Regular,30-11-25,Organic,Mobile
C00663,48,Pune,Maharashtra,Male,Regular,11-12-23,Paid Search,Mobile
C00664,31,Varanasi,Uttar Pradesh,Female,New,09-07-23,Email,Desktop
C00665,18,Mumbai,Maharashtra,Female,Regular,01-07-25,Paid Search,Mobile
C00666,39,Mysuru,Karnataka,Male,Regular,09-09-25,Paid Search,Desktop
C00667,24,Udaipur,Rajasthan,Male,New,08-12-24,Organic,Mobile
C00668,33,Bhubaneswar,Odisha,Female,New,18-08-24,Paid Search,Mobile
C00669,20,Rajkot,Gujarat,Male,Loyal,18-08-23,Email,Mobile
C00670,18,Kozhikode,Kerala,Female,Loyal,24-01-23,Social Media,Mobile
C00671,25,Mangaluru,Karnataka,Male,Regular,06-12-23,Organic,Desktop
C00672,40,Surat,Gujarat,Male,Regular,16-03-23,Social Media,Mobile
C00673,18,Coimbatore,Tamil Nadu,Male,Loyal,23-05-25,Organic,Mobile
C00674,47,Coimbatore,Tamil Nadu,Female,Loyal,14-12-25,Email,Mobile
C00675,26,Bhopal,Madhya Pradesh,Male,New,25-11-23,Email,Mobile
C00676,31,Coimbatore,Tamil Nadu,Male,VIP,17-03-23,Email,Desktop
C00677,22,Delhi,Delhi,Female,New,28-10-25,Referral,Mobile
